canonical_material_id,material_name,material_aliases,NIST_isotherm_id,DOI,measurement_type,temperature_K,pressure_bar,pressure_units,relative_humidity_percent,uptake,uptake_units,uptake_kg_per_kg,adsorption_or_desorption_branch,activation_conditions,source_quality_flags
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.019902,bar,63.17,26.5098,wt%,0.2651,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.020739,bar,65.83,26.902,wt%,0.26902,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.022973,bar,72.92,26.902,wt%,0.26902,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.023741,bar,75.36,27.1373,wt%,0.27137,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.025975,bar,82.45,27.3725,wt%,0.27372,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.026254,bar,83.33,27.2941,wt%,0.27294,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-29da3034f56a3f314e86df224086cae2,Y-fum-fcu-MOF,,10.1002anie.201506345.Isotherm5,10.1002/anie.201506345,experimental,298.0,0.029116,bar,92.42,27.5294,wt%,0.27529,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.0,bar,0.0,0.0,mg/g,0.0,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.000769,bar,2.44,120.344,mg/g,0.12034,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.001007,bar,3.2,137.536,mg/g,0.13754,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.001305,bar,4.14,154.728,mg/g,0.15473,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.001483,bar,4.71,169.054,mg/g,0.16905,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.00196,bar,6.22,183.381,mg/g,0.18338,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.002377,bar,7.54,194.842,mg/g,0.19484,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.002377,bar,7.54,206.304,mg/g,0.2063,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.002675,bar,8.49,217.765,mg/g,0.21776,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.002914,bar,9.25,212.034,mg/g,0.21203,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.003033,bar,9.63,223.496,mg/g,0.2235,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.003212,bar,10.2,229.226,mg/g,0.22923,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.003391,bar,10.76,226.361,mg/g,0.22636,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.00345,bar,10.95,237.822,mg/g,0.23782,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.003748,bar,11.9,249.284,mg/g,0.24928,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.003926,bar,12.46,260.745,mg/g,0.26075,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.004106,bar,13.03,255.014,mg/g,0.25501,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.004284,bar,13.6,269.341,mg/g,0.26934,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.004523,bar,14.36,269.341,mg/g,0.26934,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.004939,bar,15.68,303.725,mg/g,0.30373,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.005179,bar,16.44,292.264,mg/g,0.29226,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.005237,bar,16.62,315.186,mg/g,0.31519,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.005536,bar,17.57,306.59,mg/g,0.30659,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.005774,bar,18.33,335.244,mg/g,0.33524,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.005953,bar,18.9,329.513,mg/g,0.32951,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.00637,bar,20.22,358.166,mg/g,0.35817,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.006789,bar,21.55,340.974,mg/g,0.34097,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.007087,bar,22.49,346.705,mg/g,0.3467,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.007325,bar,23.25,366.762,mg/g,0.36676,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.007803,bar,24.77,355.301,mg/g,0.3553,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.008042,bar,25.53,361.032,mg/g,0.36103,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.008877,bar,28.18,372.493,mg/g,0.37249,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.009414,bar,29.88,386.819,mg/g,0.38682,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.009952,bar,31.59,378.223,mg/g,0.37822,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.01019,bar,32.34,398.281,mg/g,0.39828,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.010666,bar,33.85,418.338,mg/g,0.41834,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.011442,bar,36.32,438.395,mg/g,0.43839,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.01162,bar,36.88,444.126,mg/g,0.44413,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.011624,bar,36.9,383.954,mg/g,0.38395,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.012097,bar,38.4,458.453,mg/g,0.45845,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.012455,bar,39.53,469.914,mg/g,0.46991,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.012992,bar,41.24,481.375,mg/g,0.48137,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.013475,bar,42.77,395.415,mg/g,0.39542,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.014006,bar,44.46,498.567,mg/g,0.49857,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.015087,bar,47.89,401.146,mg/g,0.40115,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.016037,bar,50.9,504.298,mg/g,0.5043,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.01664,bar,52.82,406.877,mg/g,0.40688,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.017894,bar,56.8,412.607,mg/g,0.41261,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.018186,bar,57.72,518.625,mg/g,0.51863,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.019805,bar,62.86,421.203,mg/g,0.4212,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.0207,bar,65.7,429.799,mg/g,0.4298,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.02153,bar,68.34,527.221,mg/g,0.52722,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.021535,bar,68.35,444.126,mg/g,0.44413,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.022191,bar,70.44,461.318,mg/g,0.46132,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.022788,bar,72.33,467.049,mg/g,0.46705,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.023086,bar,73.28,484.241,mg/g,0.48424,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.023623,bar,74.98,492.837,mg/g,0.49284,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.024578,bar,78.01,510.029,mg/g,0.51003,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.026009,bar,82.55,535.817,mg/g,0.53582,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.027265,bar,86.54,518.625,mg/g,0.51863,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.028877,bar,91.66,530.086,mg/g,0.53009,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-991daf7313251e7e607e2bab2da57e33,CuBTC,,10.1002bkcs.10087.Isotherm2,10.1002/bkcs.10087,experimental,298.0,0.030907,bar,98.1,544.413,mg/g,0.54441,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,4.4e-05,bar,0.14,0.1083,mmol/g,0.00195,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.001421,bar,4.51,2.5461,mmol/g,0.04587,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.003687,bar,11.7,3.9246,mmol/g,0.0707,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.005883,bar,18.67,4.4904,mmol/g,0.08089,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.007895,bar,25.06,4.8997,mmol/g,0.08827,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.010127,bar,32.14,5.2849,mmol/g,0.09521,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.012622,bar,40.06,5.7243,mmol/g,0.10312,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.014668,bar,46.56,6.573,mmol/g,0.11841,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.015847,bar,50.3,7.8371,mmol/g,0.14119,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.016783,bar,53.27,10.7083,mmol/g,0.19291,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.017174,bar,54.51,13.5734,mmol/g,0.24452,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.017576,bar,55.79,16.577,mmol/g,0.29863,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.017727,bar,56.27,19.4001,mmol/g,0.34949,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.018002,bar,57.14,22.1569,mmol/g,0.39916,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.0183,bar,58.09,24.9197,mmol/g,0.44893,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.018585,bar,58.99,27.809,mmol/g,0.50098,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.019345,bar,61.4,31.17,mmol/g,0.56153,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.019792,bar,62.82,34.8636,mmol/g,0.62807,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.02012,bar,63.86,38.6376,mmol/g,0.69606,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.021682,bar,68.82,46.6854,mmol/g,0.84104,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.024183,bar,76.76,48.0758,mmol/g,0.86609,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.027159,bar,86.2,49.7733,mmol/g,0.89667,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.029991,bar,95.19,50.7665,mmol/g,0.91456,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013013,bar,41.3,20.8584,mmol/g,0.37576,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013052,bar,41.43,22.5032,mmol/g,0.4054,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013223,bar,41.97,24.4333,mmol/g,0.44017,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013264,bar,42.1,26.2391,mmol/g,0.4727,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013268,bar,42.11,38.9534,mmol/g,0.70175,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.01327,bar,42.12,39.3295,mmol/g,0.70852,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013309,bar,42.24,29.8604,mmol/g,0.53794,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013329,bar,42.31,35.4979,mmol/g,0.63949,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013333,bar,42.32,41.164,mmol/g,0.74157,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013341,bar,42.35,42.3586,mmol/g,0.76309,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013345,bar,42.36,42.4488,mmol/g,0.76472,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013361,bar,42.41,42.7842,mmol/g,0.77076,adsorption,,digitized_from_figure;branch_inferred_from_point_order
NIST-MATDB-6077f48427dfa5fd3f8b6a40b13473a3,MIL-101,,10.1002cite.201600051.Isotherm1,10.1002/cite.201600051,experimental,298.0,0.013387,bar,42.49,43.1514,mmol/g,0.77737,adsorption,,digitized_from_figure;branch_inferred_from_point_order
